demand_th,DAA_price,CO2_price,Gas_price
0.0252159519,165.62,88.22,166.69
0.0258118907,159.07,88.22,166.69
0.0263330408,155.02,88.22,166.69
0.0296411273,169.68,88.22,166.69
0.0315107458,179.01,88.22,166.69
0.0342075035,197.23,88.22,166.69
0.0336941351,242.42,88.22,166.69
0.0307730925,258.96,88.22,166.69
0.0256224304,246.15,88.22,166.69
0.0225746486,197.94,88.22,166.69
0.0211877209,200.08,88.22,166.69
0.0267600473,224.05,88.22,183.585
0.0267425482,228.55,88.22,183.585
0.0305796452,227.26,88.22,183.585
0.0396883712,210.33,88.22,183.585
0.0535670956,248.33,88.22,183.585
0.068032466,371.95,88.22,183.585
0.064587743,418.92,88.22,183.585
0.0577565861,420.67,88.22,183.585
0.0535837291,351.7,88.22,183.585
0.0485097973,318.59,88.22,183.585
0.0450591809,272.28,84.03,183.585
0.0395409966,215.05,82.63,183.585
0.0371390157,210.59,82.63,183.585
0.0349211281,178.56,82.63,183.585
0.0343836949,207.56,82.63,183.585
0.0367445474,210.02,82.63,183.585
0.0431087424,258.71,82.63,183.585
0.0480689132,319.26,82.63,183.585
0.053467195,387.92,82.63,183.585
0.0522602645,410.89,82.63,183.585
0.04582084,422.59,82.63,183.585
0.036246108,416.11,82.63,183.585
0.030238188,372,82.63,183.585
0.027996332,350,82.63,183.585
0.0299658587,283.47,82.63,177.326
0.0299462633,221.32,82.63,177.326
0.0342430384,216.81,82.63,177.326
0.0444429754,203.12,82.63,177.326
0.059984349,209.86,82.63,177.326
0.076182648,241.95,82.63,177.326
0.0723252526,247.14,82.63,177.326
0.064675734,241.43,82.63,177.326
0.0600029753,179.83,82.63,177.326
0.0543211944,154.72,82.63,177.326
0.0504571996,136.51,82.63,177.326
0.0442779455,93.54,82.63,177.326
0.0415882111,74.35,82.63,177.326
0.0391046241,21.94,82.63,177.326
0.0385028073,11.94,82.63,177.326
0.0411464862,16.03,82.63,177.326
0.0482731017,64.84,82.63,177.326
0.0538274931,90.02,82.63,177.326
0.0598724805,94.98,82.63,177.326
0.0585209617,100.86,82.63,177.326
0.0513101043,100.59,82.63,177.326
0.0405883346,120.16,82.63,177.326
0.0338606751,79.89,82.63,177.326
0.0313502484,77.12,82.63,177.326
0.0299658587,49.32,82.63,177.326
0.0299462633,50.03,82.63,177.326
0.0342430384,31.39,82.63,177.326
0.0444429754,63.31,82.63,177.326
0.059984349,58.57,82.63,177.326
0.076182648,67.67,82.63,177.326
0.0723252526,41.89,82.63,177.326
0.064675734,36.75,82.63,177.326
0.0600029753,30.01,82.63,177.326
0.0543211944,30.08,82.63,177.326
0.0504571996,49.77,82.63,177.326
0.0442779455,20,82.63,177.326
0.0415882111,19.14,82.63,177.326
0.0391046241,11.85,82.63,177.326
0.0385028073,21.31,82.63,177.326
0.0411464862,40.29,82.63,177.326
0.0482731017,77.11,82.63,177.326
0.0538274931,157.13,82.63,177.326
0.0598724805,322.13,82.63,177.326
0.0585209617,369.9,82.63,177.326
0.0513101043,378.07,82.63,177.326
0.0405883346,389.17,82.63,177.326
0.0338606751,371.92,82.63,177.326
0.0313502484,320.08,82.63,177.326
0.0217338438,278,82.63,178.569
0.0211353779,275.96,82.63,178.569
0.0228294855,269.27,82.63,178.569
0.0290929532,272.15,82.63,178.569
0.0356658468,298,82.63,178.569
0.0449703151,395.95,82.63,178.569
0.0460034719,415.08,82.63,178.569
0.0443599881,433.97,82.63,178.569
0.0421255416,416.32,82.63,178.569
0.0384307538,404.98,82.63,178.569
0.0358059824,396.9,82.63,178.569
0.0308717473,380.42,82.63,178.569
0.0292426164,369.28,82.63,178.569
0.0272212165,333.76,82.63,178.569
0.0278645465,332.61,82.63,178.569
0.0284271403,319.82,82.63,178.569
0.031998298,375.48,82.63,178.569
0.0340165954,405,82.63,178.569
0.0369278091,458.03,82.63,178.569
0.0363736157,469.9,82.63,178.569
0.0332202812,452.12,82.63,178.569
0.0276600196,450.05,82.63,178.569
0.0243698671,419.15,82.63,178.569
0.0228726458,395.49,82.63,178.569
0.0178752329,349.57,82.63,169.884
0.0173830181,330.04,82.63,169.884
0.0187763551,331.5,82.63,169.884
0.0239278112,334.34,82.63,169.884
0.029333758,362.1,82.63,169.884
0.0369863178,419.64,82.63,169.884
0.0378360486,453.66,82.63,169.884
0.0364843478,448.9,82.63,169.884
0.0346466032,382.42,82.63,169.884
0.0316077854,328.74,82.63,169.884
0.0294490141,338.32,82.63,169.884
0.0253907995,297.47,82.63,169.884
0.0240509034,260.07,82.63,169.884
0.0223883813,262.23,82.63,169.884
0.0229174949,287.22,82.63,169.884
0.0233802063,314.81,82.63,169.884
0.0263173432,395.9,82.63,169.884
0.0279773135,429.08,82.63,169.884
0.0303716725,481.59,82.63,169.884
0.0299158702,506.69,82.63,169.884
0.0273223764,480,82.63,169.884
0.0227492796,470,82.63,169.884
0.0200432584,404.09,82.63,169.884
0.0188118528,416.05,82.63,169.884
0.0188639601,365.61,82.63,173.908
0.0183445196,325.34,82.63,173.908
0.0198149259,339.99,82.63,173.908
0.0252513229,325.04,82.63,173.908
0.0309562871,332.22,82.63,173.908
0.0390321306,411.97,82.63,173.908
0.0399288623,435,82.63,173.908
0.0385023953,456.57,82.63,173.908
0.0365630002,423.14,82.63,173.908
0.0333560971,365.76,82.63,173.908
0.0310779183,350.25,82.63,173.908
0.026795233,273.05,82.63,173.908
0.0253812236,246.1,82.63,173.908
0.023626743,190.02,82.63,173.908
0.0241851233,183.63,82.63,173.908
0.0246734285,211.39,82.63,173.908
0.0277730264,294.48,82.63,173.908
0.0295248141,370.44,82.63,173.908
0.0320516114,431.7,82.63,173.908
0.0315705975,448.22,82.63,173.908
0.0288336506,446.34,82.63,173.908
0.0240076035,435.93,82.63,173.908
0.021151905,373.57,82.63,173.908
0.019852387,400.44,82.63,173.908
0.0240625018,378.06,82.63,182.356
0.0240467667,345.47,82.63,182.356
0.0274970652,334.1,82.63,182.356
0.0356875865,335.01,82.63,182.356
0.0481672666,371.63,82.63,182.356
0.0611744559,421.32,82.63,182.356
0.0580769781,433.31,82.63,182.356
0.0519344357,434.07,82.63,182.356
0.0481822234,419.94,82.63,182.356
0.0436197691,379.9,82.63,182.356
0.0405169919,355.93,82.63,182.356
0.0355550679,301.49,82.63,182.356
0.0333952187,274.85,82.63,182.356
0.0314009052,239.44,82.63,182.356
0.0309176479,254.96,82.63,182.356
0.0330405148,282.6,82.63,182.356
0.0387631673,346.37,82.63,182.356
0.0432233282,394.63,82.63,182.356
0.0480774365,420.92,82.63,182.356
0.0469921706,436.27,82.63,182.356
0.041201872,433.93,82.63,182.356
0.0325923205,422.39,82.63,182.356
0.0271900286,400.04,82.63,182.356
0.0251741629,350,82.63,182.356
0.0337224717,320.07,82.63,176.314
0.0337004197,298.49,82.63,176.314
0.0385358519,305.01,82.63,176.314
0.0500144846,307.55,82.63,176.314
0.0675041731,330,82.63,176.314
0.0857331411,404.9,82.63,176.314
0.0813921706,429.92,82.63,176.314
0.0727836846,416.65,82.63,176.314
0.0675251343,334.06,82.63,176.314
0.0611310678,262.45,82.63,176.314
0.0567826706,243.92,83.44,176.314
0.0498287661,218.1,83.71,176.314
0.0468018383,190,83.71,176.314
0.0440069011,191.8,83.71,176.314
0.0433296386,222.15,83.71,176.314
0.0463047373,225.39,83.71,176.314
0.0543247675,335.35,83.71,176.314
0.0605754745,409.07,83.71,176.314
0.0673782804,421.86,83.71,176.314
0.0658573309,430.45,83.71,176.314
0.0577424981,433.99,83.71,176.314
0.0456766141,432.89,83.71,176.314
0.0381055544,404.09,83.71,176.314
0.0352804127,384.91,83.71,176.314
0.0240625018,349.96,83.71,161.715
0.0240467667,289.8,83.71,161.715
0.0274970652,252.86,83.71,161.715
0.0356875865,236.19,83.71,161.715
0.0481672666,233.1,83.71,161.715
0.0611744559,211.55,83.71,161.715
0.0580769781,199.74,83.71,161.715
0.0519344357,139.93,83.71,161.715
0.0481822234,52.49,83.71,161.715
0.0436197691,35.53,83.71,161.715
0.0405169919,1.07,83.71,161.715
0.0355550679,0.07,83.71,161.715
0.0333952187,-0.05,83.71,161.715
0.0314009052,-0.1,83.71,161.715
0.0309176479,0,83.71,161.715
0.0330405148,1.03,83.71,161.715
0.0387631673,31.66,83.71,161.715
0.0432233282,143.75,83.71,161.715
0.0480774365,264.3,83.71,161.715
0.0469921706,334.25,83.71,161.715
0.041201872,344.13,83.71,161.715
0.0325923205,357.55,83.71,161.715
0.0271900286,331.77,83.71,161.715
0.0251741629,290.06,83.71,161.715
0.0201328093,240.8,83.71,161.715
0.0195784296,200.64,83.71,161.715
0.02114774,192.63,83.71,161.715
0.0269498062,193.81,83.71,161.715
0.0330385043,190.46,83.71,161.715
0.0416575543,195.02,83.71,161.715
0.042614603,190.14,83.71,161.715
0.0410921873,189.51,83.71,161.715
0.0390223424,164,83.71,161.715
0.035599733,115.77,83.71,161.715
0.0331683167,110.21,83.71,161.715
0.0285975646,87.59,83.71,161.715
0.0270884444,72.92,83.71,161.715
0.0252159519,40.02,83.71,161.715
0.0258118907,83.42,83.71,161.715
0.0263330408,109.3,83.71,161.715
0.0296411273,200.89,83.71,161.715
0.0315107458,344.42,83.71,161.715
0.0342075035,415.01,83.71,161.715
0.0336941351,426.4,83.71,161.715
0.0307730925,434.95,83.71,161.715
0.0256224304,430.02,83.71,161.715
0.0225746486,406.57,83.71,161.715
0.0211877209,389.77,83.71,161.715
0.0237221859,328.49,83.71,161.951
0.0230689686,299.23,83.71,161.951
0.0249180634,282.44,83.71,161.951
0.0317545505,287.08,83.71,161.951
0.0389287717,305.11,83.71,161.951
0.0490844685,393.11,83.71,161.951
0.0502121446,424.94,83.71,161.951
0.0484183051,401.82,83.71,161.951
0.045979438,373.93,83.71,161.951
0.041946629,324.03,83.71,161.951
0.0390817278,303.44,83.71,161.951
0.0336960794,291.35,83.71,161.951
0.0319179058,271.57,83.71,161.951
0.0297115762,277.89,83.71,161.951
0.0304137618,279.97,83.71,161.951
0.0310278251,386.25,83.71,161.951
0.0349256937,455.42,83.71,161.951
0.037128637,512.56,83.71,161.951
0.0403061859,637.64,83.71,161.951
0.0397012916,679.54,83.71,161.951
0.0362594712,600,83.71,161.951
0.0301905236,530.13,83.71,161.951
0.0265993682,469.86,83.71,161.951
0.0249651723,402.46,83.71,161.951
0.0299658587,368.99,83.71,159.589
0.0299462633,336.39,83.71,159.589
0.0342430384,325.24,83.71,159.589
0.0444429754,318.72,83.71,159.589
0.059984349,350.98,83.71,159.589
0.076182648,440,83.71,159.589
0.0723252526,483.43,83.71,159.589
0.064675734,452.95,83.71,159.589
0.0600029753,385.6,83.71,159.589
0.0543211944,364.07,83.71,159.589
0.0504571996,342.88,83.71,159.589
0.0442779455,344.33,83.71,159.589
0.0415882111,339.53,83.71,159.589
0.0391046241,322.72,83.71,159.589
0.0385028073,348.17,83.71,159.589
0.0411464862,380.01,83.71,159.589
0.0482731017,443.42,83.71,159.589
0.0538274931,484.1,83.71,159.589
0.0598724805,581.25,83.71,159.589
0.0585209617,570.05,83.71,159.589
0.0513101043,466.15,83.71,159.589
0.0405883346,392.7,83.71,159.589
0.0338606751,285.91,83.71,159.589
0.0313502484,268.35,83.71,159.589
0.0237221859,241.92,83.71,158.329
0.0230689686,234.63,83.71,158.329
0.0249180634,236.89,83.71,158.329
0.0317545505,235.99,83.71,158.329
0.0389287717,280.09,83.71,158.329
0.0490844685,377.03,83.71,158.329
0.0502121446,425.07,83.71,158.329
0.0484183051,394.46,83.71,158.329
0.045979438,334.09,83.71,158.329
0.041946629,299.15,83.71,158.329
0.0390817278,230.98,83.71,158.329
0.0336960794,228.72,83.71,158.329
0.0319179058,235.91,83.71,158.329
0.0297115762,238.46,83.71,158.329
0.0304137618,287.4,83.71,158.329
0.0310278251,319.97,83.71,158.329
0.0349256937,380.32,83.71,158.329
0.037128637,439.1,83.71,158.329
0.0403061859,513.99,83.71,158.329
0.0397012916,526.26,83.71,158.329
0.0362594712,467.73,83.71,158.329
0.0301905236,413.57,83.71,158.329
0.0265993682,374.83,83.71,158.329
0.0249651723,336,83.71,158.329
0.0237221859,328.74,83.71,156.781
0.0230689686,332.29,83.71,156.781
0.0249180634,335.67,83.71,156.781
0.0317545505,327.24,83.71,156.781
0.0389287717,334,83.71,156.781
0.0490844685,436.95,83.71,156.781
0.0502121446,493.88,83.71,156.781
0.0484183051,488.31,83.71,156.781
0.045979438,462.98,83.71,156.781
0.041946629,431.95,83.71,156.781
0.0390817278,381.09,83.71,156.781
0.0336960794,346.06,83.71,156.781
0.0319179058,319.96,83.71,156.781
0.0297115762,314.82,83.71,156.781
0.0304137618,307.94,83.71,156.781
0.0310278251,337.08,83.71,156.781
0.0349256937,346.19,83.71,156.781
0.037128637,427.87,83.71,156.781
0.0403061859,488.71,83.71,156.781
0.0397012916,515.45,83.71,156.781
0.0362594712,495.18,83.71,156.781
0.0301905236,513.29,83.71,156.781
0.0265993682,419.96,83.71,156.781
0.0249651723,372.69,83.71,156.781
0.0299658587,334.1,83.71,151.333
0.0299462633,333.41,83.71,151.333
0.0342430384,327.35,83.71,151.333
0.0444429754,328.25,83.71,151.333
0.059984349,336.95,83.71,151.333
0.076182648,409.88,83.71,151.333
0.0723252526,450.9,83.71,151.333
0.064675734,436.92,83.71,151.333
0.0600029753,409.4,83.71,151.333
0.0543211944,342.65,83.71,151.333
0.0504571996,334.03,79.47,151.333
0.0442779455,307.56,78.06,151.333
0.0415882111,274.04,78.06,151.333
0.0391046241,275.57,78.06,151.333
0.0385028073,300.99,78.06,151.333
0.0411464862,301.09,78.06,151.333
0.0482731017,391.04,78.06,151.333
0.0538274931,450.56,78.06,151.333
0.0598724805,479.99,78.06,151.333
0.0585209617,480.9,78.06,151.333
0.0513101043,494.6,78.06,151.333
0.0405883346,461.04,78.06,151.333
0.0338606751,424.92,78.06,151.333
0.0313502484,404.56,78.06,151.333
0.038063422,344.67,78.06,161.078
0.0380385314,351.99,78.06,161.078
0.0434964082,337.01,78.06,161.078
0.0564526365,332.04,78.06,161.078
0.0761936982,331.27,78.06,161.078
0.0967692037,337.03,78.06,161.078
0.0918694386,333.12,78.06,161.078
0.0821528187,343.78,78.06,161.078
0.0762173577,350.96,78.06,161.078
0.0690002102,337.02,78.06,161.078
0.0640920623,307.36,78.06,161.078
0.0562430112,285.06,78.06,161.078
0.0528264399,242.73,78.06,161.078
0.0496717223,183.97,78.06,161.078
0.0489072787,185.45,78.06,161.078
0.0522653492,226.44,78.06,161.078
0.0613177638,285.03,78.06,161.078
0.0683730977,336.02,78.06,161.078
0.0760515999,372.87,78.06,161.078
0.074334865,402.15,78.06,161.078
0.0651754444,405.61,78.06,161.078
0.0515563703,396.9,78.06,161.078
0.0430107203,366.61,78.06,161.078
0.0398219102,393.26,78.06,161.078
0.0337224717,379.24,78.06,161.078
0.0337004197,355.06,78.06,161.078
0.0385358519,331,78.06,161.078
0.0500144846,316.18,78.06,161.078
0.0675041731,302.82,78.06,161.078
0.0857331411,272.76,78.06,161.078
0.0813921706,260.93,78.06,161.078
0.0727836846,222.42,78.06,161.078
0.0675251343,162.89,78.06,161.078
0.0611310678,149.99,78.06,161.078
0.0567826706,100.16,78.06,161.078
0.0498287661,71.72,78.06,161.078
0.0468018383,58.48,78.06,161.078
0.0440069011,48.77,78.06,161.078
0.0433296386,64.4,78.06,161.078
0.0463047373,120.06,78.06,161.078
0.0543247675,255.88,78.06,161.078
0.0605754745,355.02,78.06,161.078
0.0673782804,390.4,78.06,161.078
0.0658573309,418.85,78.06,161.078
0.0577424981,433.15,78.06,161.078
0.0456766141,417.16,78.06,161.078
0.0381055544,374.48,78.06,161.078
0.0352804127,346.4,78.06,161.078
0.038063422,276.76,78.06,161.864
0.0380385314,264.97,78.06,161.864
0.0434964082,266.03,78.06,161.864
0.0564526365,261.71,78.06,161.864
0.0761936982,286.29,78.06,161.864
0.0967692037,375.08,78.06,161.864
0.0918694386,410.14,78.06,161.864
0.0821528187,412.34,78.06,161.864
0.0762173577,350.64,78.06,161.864
0.0690002102,295.58,78.06,161.864
0.0640920623,265.25,78.06,161.864
0.0562430112,235.09,78.06,161.864
0.0528264399,231.32,78.06,161.864
0.0496717223,222.45,78.06,161.864
0.0489072787,203.61,78.06,161.864
0.0522653492,259.43,78.06,161.864
0.0613177638,266.29,78.06,161.864
0.0683730977,333.55,78.06,161.864
0.0760515999,379.2,78.06,161.864
0.074334865,383.81,78.06,161.864
0.0651754444,386.86,78.06,161.864
0.0515563703,391.69,78.06,161.864
0.0430107203,330.98,78.06,161.864
0.0398219102,330.38,78.06,161.864
0.0237221859,316.03,78.06,169.55
0.0230689686,276.85,78.06,169.55
0.0249180634,292.79,78.06,169.55
0.0317545505,300.31,78.06,169.55
0.0389287717,346.94,78.06,169.55
0.0490844685,408.23,78.06,169.55
0.0502121446,454.37,78.06,169.55
0.0484183051,391.64,78.06,169.55
0.045979438,293.5,78.06,169.55
0.041946629,235.59,78.06,169.55
0.0390817278,262.81,78.06,169.55
0.0336960794,200.01,78.06,169.55
0.0319179058,188.58,78.06,169.55
0.0297115762,183.1,78.06,169.55
0.0304137618,179.58,78.06,169.55
0.0310278251,190.16,78.06,169.55
0.0349256937,264.3,78.06,169.55
0.037128637,350.01,78.06,169.55
0.0403061859,432.55,78.06,169.55
0.0397012916,438.97,78.06,169.55
0.0362594712,447.5,78.06,169.55
0.0301905236,437.28,78.06,169.55
0.0265993682,376.27,78.06,169.55
0.0249651723,405,78.06,169.55
0.0217338438,351.19,78.06,196.615
0.0211353779,347.08,78.06,196.615
0.0228294855,349.99,78.06,196.615
0.0290929532,348.33,78.06,196.615
0.0356658468,377.14,78.06,196.615
0.0449703151,460,78.06,196.615
0.0460034719,499.94,78.06,196.615
0.0443599881,492.41,78.06,196.615
0.0421255416,434.99,78.06,196.615
0.0384307538,425.61,78.06,196.615
0.0358059824,418.4,78.06,196.615
0.0308717473,389.92,78.06,196.615
0.0292426164,348.89,78.06,196.615
0.0272212165,337.95,78.06,196.615
0.0278645465,353.31,78.06,196.615
0.0284271403,371.24,78.06,196.615
0.031998298,429.65,78.06,196.615
0.0340165954,500.91,78.06,196.615
0.0369278091,532.67,78.06,196.615
0.0363736157,549.87,78.06,196.615
0.0332202812,529.36,78.06,196.615
0.0276600196,504.98,78.06,196.615
0.0243698671,428.97,78.06,196.615
0.0228726458,437.79,78.06,196.615
0.0188639601,400.91,78.06,211.113
0.0183445196,399.97,78.06,211.113
0.0198149259,399.71,78.06,211.113
0.0252513229,399.97,78.06,211.113
0.0309562871,400.04,78.06,211.113
0.0390321306,493.93,78.06,211.113
0.0399288623,559.28,78.06,211.113
0.0385023953,539.56,78.06,211.113
0.0365630002,501.42,78.06,211.113
0.0333560971,451.16,78.06,211.113
0.0310779183,418.45,78.06,211.113
0.026795233,426.07,78.06,211.113
0.0253812236,409.58,78.06,211.113
0.023626743,425.1,78.06,211.113
0.0241851233,433.66,78.06,211.113
0.0246734285,454.39,78.06,211.113
0.0277730264,513.93,78.06,211.113
0.0295248141,563.85,78.06,211.113
0.0320516114,598.94,78.06,211.113
0.0315705975,586.99,78.06,211.113
0.0288336506,557.43,78.06,211.113
0.0240076035,534.23,78.06,211.113
0.021151905,451.72,78.06,211.113
0.019852387,400.02,78.06,211.113
0.0188639601,384.1,78.06,205.351
0.0183445196,373.81,78.06,205.351
0.0198149259,388.51,78.06,205.351
0.0252513229,374.83,78.06,205.351
0.0309562871,402.61,78.06,205.351
0.0390321306,463.16,78.06,205.351
0.0399288623,508.14,78.06,205.351
0.0385023953,517.17,78.06,205.351
0.0365630002,503.93,78.06,205.351
0.0333560971,463.44,78.06,205.351
0.0310779183,448.93,77.98,205.351
0.026795233,394.44,77.96,205.351
0.0253812236,366.45,77.96,205.351
0.023626743,365.04,77.96,205.351
0.0241851233,404.98,77.96,205.351
0.0246734285,407.08,77.96,205.351
0.0277730264,461.52,77.96,205.351
0.0295248141,489.87,77.96,205.351
0.0320516114,512.51,77.96,205.351
0.0315705975,504.33,77.96,205.351
0.0288336506,484.94,77.96,205.351
0.0240076035,482.05,77.96,205.351
0.021151905,425.74,77.96,205.351
0.019852387,425,77.96,205.351
0.0178752329,404.3,77.96,193.504
0.0173830181,405,77.96,193.504
0.0187763551,395.85,77.96,193.504
0.0239278112,377.06,77.96,193.504
0.029333758,383.98,77.96,193.504
0.0369863178,406.78,77.96,193.504
0.0378360486,423.02,77.96,193.504
0.0364843478,412.72,77.96,193.504
0.0346466032,388.65,77.96,193.504
0.0316077854,335.48,77.96,193.504
0.0294490141,308.54,77.96,193.504
0.0253907995,268.46,77.96,193.504
0.0240509034,236.78,77.96,193.504
0.0223883813,247.78,77.96,193.504
0.0229174949,291.73,77.96,193.504
0.0233802063,316.43,77.96,193.504
0.0263173432,388.44,77.96,193.504
0.0279773135,425.86,77.96,193.504
0.0303716725,454.15,77.96,193.504
0.0299158702,467.71,77.96,193.504
0.0273223764,466.69,77.96,193.504
0.0227492796,466.24,77.96,193.504
0.0200432584,441.93,77.96,193.504
0.0188118528,382.79,77.96,193.504
0.0215914107,339.88,77.96,193.504
0.0164800875,300.1,77.96,193.504
0.0207049023,293.05,77.96,193.504
0.0210207931,271.3,77.96,193.504
0.0228576001,272.41,77.96,193.504
0.0310279328,261.03,77.96,193.504
0.0280785774,264.8,77.96,193.504
0.0304573675,300.01,77.96,193.504
0.0304811128,286.37,77.96,193.504
0.0299594062,261.1,77.96,193.504
0.0274674225,255.76,77.96,193.504
0.025588691,263.08,77.96,193.504
0.024612261,219.08,77.96,193.504
0.0232448473,208.74,77.96,193.504
0.0235317757,226.08,77.96,193.504
0.0230334929,252.07,77.96,193.504
0.0248142749,316.01,77.96,193.504
0.0274178106,394.79,77.96,193.504
0.0292101747,449.55,77.96,193.504
0.0295304655,452.95,77.96,193.504
0.0278573924,464.52,77.96,193.504
0.0271604344,465.67,77.96,193.504
0.0219212822,425.89,77.96,193.504
0.0209793903,385.06,77.96,193.504
0.0178752329,344.06,77.96,193.846
0.0173830181,338.81,77.96,193.846
0.0187763551,320.86,77.96,193.846
0.0239278112,329.72,77.96,193.846
0.029333758,380,77.96,193.846
0.0369863178,429.66,77.96,193.846
0.0378360486,467.91,77.96,193.846
0.0364843478,474.9,77.96,193.846
0.0346466032,459.05,77.96,193.846
0.0316077854,447.89,77.96,193.846
0.0294490141,428.22,77.96,193.846
0.0253907995,392.1,77.96,193.846
0.0240509034,388.2,77.96,193.846
0.0223883813,377.4,77.96,193.846
0.0229174949,385.09,77.96,193.846
0.0233802063,398.9,77.96,193.846
0.0263173432,437.25,77.96,193.846
0.0279773135,461.06,77.96,193.846
0.0303716725,510.66,77.96,193.846
0.0299158702,530.88,77.96,193.846
0.0273223764,524.33,77.96,193.846
0.0227492796,509.33,77.96,193.846
0.0200432584,469.58,77.96,193.846
0.0188118528,440.98,77.96,193.846
0.0178752329,390.1,77.96,200.291
0.0173830181,382.1,77.96,200.291
0.0187763551,359.89,77.96,200.291
0.0239278112,352.69,77.96,200.291
0.029333758,393.03,77.96,200.291
0.0369863178,457.04,77.96,200.291
0.0378360486,479.9,77.96,200.291
0.0364843478,478.9,77.96,200.291
0.0346466032,397.91,77.96,200.291
0.0316077854,328.26,77.96,200.291
0.0294490141,307.77,77.96,200.291
0.0253907995,234.87,77.96,200.291
0.0240509034,227.41,77.96,200.291
0.0223883813,198.39,77.96,200.291
0.0229174949,219,77.96,200.291
0.0233802063,274.71,77.96,200.291
0.0263173432,324.11,77.96,200.291
0.0279773135,435.36,77.96,200.291
0.0303716725,499.47,77.96,200.291
0.0299158702,511.07,77.96,200.291
0.0273223764,513.17,77.96,200.291
0.0227492796,484.91,77.96,200.291
0.0200432584,441.26,77.96,200.291
0.0188118528,383.95,77.96,200.291
0.0188639601,368.07,77.96,205.316
0.0183445196,340.14,77.96,205.316
0.0198149259,326.3,77.96,205.316
0.0252513229,329.96,77.96,205.316
0.0309562871,368.76,77.96,205.316
0.0390321306,440.47,77.96,205.316
0.0399288623,453.86,77.96,205.316
0.0385023953,444.21,77.96,205.316
0.0365630002,370.24,77.96,205.316
0.0333560971,317.82,77.96,205.316
0.0310779183,244.61,77.96,205.316
0.026795233,243.56,77.96,205.316
0.0253812236,182.52,77.96,205.316
0.023626743,199.08,77.96,205.316
0.0241851233,291.92,77.96,205.316
0.0246734285,361.59,77.96,205.316
0.0277730264,438.52,77.96,205.316
0.0295248141,500.35,77.96,205.316
0.0320516114,550.06,77.96,205.316
0.0315705975,566.89,77.96,205.316
0.0288336506,560.76,77.96,205.316
0.0240076035,500.02,77.96,205.316
0.021151905,452.18,77.96,205.316
0.019852387,450.3,77.96,205.316
0.0188639601,414.26,77.96,202.24
0.0183445196,375.07,77.96,202.24
0.0198149259,348.49,77.96,202.24
0.0252513229,345.3,77.96,202.24
0.0309562871,375.07,77.96,202.24
0.0390321306,452.27,77.96,202.24
0.0399288623,480.1,77.96,202.24
0.0385023953,479.79,77.96,202.24
0.0365630002,449.9,77.96,202.24
0.0333560971,408.25,77.96,202.24
0.0310779183,370.91,77.96,202.24
0.026795233,344.28,77.96,202.24
0.0253812236,284.02,77.96,202.24
0.023626743,319.51,77.96,202.24
0.0241851233,342.64,77.96,202.24
0.0246734285,366.51,77.96,202.24
0.0277730264,416.97,77.96,202.24
0.0295248141,492.73,77.96,202.24
0.0320516114,513.74,77.96,202.24
0.0315705975,504.33,77.96,202.24
0.0288336506,499.83,77.96,202.24
0.0240076035,480.6,77.96,202.24
0.021151905,424.96,77.96,202.24
0.019852387,406.06,77.96,202.24
0.0188639601,358.18,77.96,196.406
0.0183445196,337.64,77.96,196.406
0.0198149259,339.17,77.96,196.406
0.0252513229,338.52,77.96,196.406
0.0309562871,390.05,77.96,196.406
0.0390321306,449.91,77.96,196.406
0.0399288623,468,77.96,196.406
0.0385023953,483.91,77.96,196.406
0.0365630002,447.14,77.96,196.406
0.0333560971,428.44,77.96,196.406
0.0310779183,405.1,82.86,196.406
0.026795233,394.2,84.5,196.406
0.0253812236,331.05,84.5,196.406
0.023626743,297.06,84.5,196.406
0.0241851233,256.21,84.5,196.406
0.0246734285,252.44,84.5,196.406
0.0277730264,291.18,84.5,196.406
0.0295248141,355.02,84.5,196.406
0.0320516114,419.54,84.5,196.406
0.0315705975,424.89,84.5,196.406
0.0288336506,437.3,84.5,196.406
0.0240076035,429.91,84.5,196.406
0.021151905,386.55,84.5,196.406
0.019852387,361.76,84.5,196.406
0.0237221859,315.05,84.5,196.133
0.0230689686,308.59,84.5,196.133
0.0249180634,276.45,84.5,196.133
0.0317545505,267.76,84.5,196.133
0.0389287717,261.14,84.5,196.133
0.0490844685,290.83,84.5,196.133
0.0502121446,315.03,84.5,196.133
0.0484183051,309.56,84.5,196.133
0.045979438,273.36,84.5,196.133
0.041946629,238.11,84.5,196.133
0.0390817278,202.19,84.5,196.133
0.0336960794,170.12,84.5,196.133
0.0319179058,149.31,84.5,196.133
0.0297115762,116.02,84.5,196.133
0.0304137618,139.77,84.5,196.133
0.0310278251,175.16,84.5,196.133
0.0349256937,239.05,84.5,196.133
0.037128637,318.16,84.5,196.133
0.0403061859,372.49,84.5,196.133
0.0397012916,396.81,84.5,196.133
0.0362594712,380.64,84.5,196.133
0.0301905236,369.08,84.5,196.133
0.0265993682,324.98,84.5,196.133
0.0249651723,277.89,84.5,196.133
0.0217338438,232.85,84.5,196.133
0.0211353779,218.28,84.5,196.133
0.0228294855,206.4,84.5,196.133
0.0290929532,200.47,84.5,196.133
0.0356658468,205.23,84.5,196.133
0.0449703151,205,84.5,196.133
0.0460034719,206.29,84.5,196.133
0.0443599881,162.27,84.5,196.133
0.0421255416,142.7,84.5,196.133
0.0384307538,100,84.5,196.133
0.0358059824,87.69,84.5,196.133
